place_id,zipcode,place_type,place_name,latitude,longitude,website_url,property_address,map_url,phone,opening_hours
ChIJ6aHt062f9YgRiKP4Qu653GE,30005,doctor,"Dr. Dharmaraj H. Patil, MD",34.057653,-84.236041,http://www.dekalbmedical.org/find-doctor/p/patil-dharmaraj-h,"11379 Southbridge Pkwy, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=7051715549532300168,(770) 777-0750,"Monday: 8:00 AM  5:30 PM, Tuesday: 8:00 AM  5:30 PM, Wednesday: 8:00 AM  5:30 PM, Thursday: 8:00 AM  5:30 PM, Friday: 8:00 AM  5:30 PM, Saturday: 8:00 AM  12:00 PM, Sunday: Closed"
ChIJmdIipPCq9YgRADA8oZkNFoM,30034,doctor,Personalized Primary Care Atl,33.700534,-84.238787,,"3706 Greentree Farms Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=9445752221942427648,(404) 323-5142,
ChIJrxsgHUWo9YgRx81ryYr1FSk,30002,doctor,Lifeline Primary Care,33.809968,-84.240312,http://www.lifelineprimarycare.com/,"3660 Market St, Clarkston, GA 30021, USA",https://maps.google.com/?cid=2960542306499546567,(470) 355-7896,"Monday: 8:30 AM  5:30 PM, Tuesday: 8:30 AM  5:30 PM, Wednesday: 8:30 AM  5:30 PM, Thursday: 8:30 AM  5:30 PM, Friday: 9:00 AM  1:00 PM, Saturday: 9:00 AM  1:00 PM, Sunday: Closed"
ChIJs1m6DwpV9IgR8w9YwNSX51w,30320,doctor,Clopton Primary Care,33.6190292,-84.241375,http://clopton.weebly.com/,"195 Fairview Rd, Ellenwood, GA 30294, USA",https://maps.google.com/?cid=6694486311125389299,(770) 507-0112,"Monday: 9:00 AM  5:00 PM, Tuesday: 9:00 AM  5:00 PM, Wednesday: 9:00 AM  1:00 PM, Thursday: 9:00 AM  5:00 PM, Friday: 9:00 AM  5:00 PM, Saturday: 9:00 AM  5:00 PM, Sunday: Closed"
ChIJX7cvYcOn9YgRBFIeCVLtkh8,30307,doctor,Atlanta Cardiology/primary Care,33.8537337,-84.2439796,http://acpcpc.com/meet-our-physicians.html,"3562 Habersham at Northlake Rd #a, Tucker, GA 30084, USA",https://maps.google.com/?cid=2275141698371604996,(404) 296-1130,
ChIJufLY-7ig9YgR6YBgOdeEtVk,30023,doctor,Lifeline Primary Care,33.944465,-84.251146,http://www.lifelineprimarycare.com/,"3330 Suite H, Peachtree Corners Cir, Peachtree Corners, GA 30092, USA",https://maps.google.com/?cid=6464218900075675881,(678) 775-9344,"Monday: 8:30 AM  5:30 PM, Tuesday: 8:30 AM  5:30 PM, Wednesday: 8:30 AM  5:30 PM, Thursday: 8:30 AM  5:30 PM, Friday: 9:00 AM  1:00 PM, Saturday: 9:00 AM  1:00 PM, Sunday: Closed"
ChIJ9w_byeup9YgR5NKnsDw0Iu4,30364,health,Primary Care Chiropractic/Dr. Richard Morton,33.7712969,-84.252936,http://primarydc.com/,"3345 Kensington Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=17159334965501481700,(404) 299-2244,
ChIJz58laxOo9YgRIR58YoJyYlo,30021,doctor,Montreal Primary Care,33.8254601,-84.2548593,http://www.dekalbmedical.org/dekalb-medical-physician-groups/montreal-internal-medicine/our-providers,"1462 Montreal Rd #312, Tucker, GA 30084, USA",https://maps.google.com/?cid=6512893915454774817,(770) 939-5130,
ChIJC8ElXBGo9YgRXXI6SLQW0Nw,30021,doctor,Primary Care Association Of Atlanta,33.8255553,-84.2549456,,"1462 Montreal Rd, Tucker, GA 30084, USA",https://maps.google.com/?cid=15911242447061676637,(770) 414-5611,
ChIJGbCQLRGo9YgRqrTbNjU7Q4w,31139,doctor,"Dr. Byron C. Cotton, MD",33.8252324,-84.2563359,http://www.kidsandteenspc.com/,"2785 Lawrenceville Hwy, Decatur, GA 30033, USA",https://maps.google.com/?cid=10106987088489198762,(770) 621-0245,"Monday: 8:30 AM  6:00 PM, Tuesday: 8:30 AM  4:30 PM, Wednesday: 8:30 AM  4:30 PM, Thursday: 8:30 AM  6:00 PM, Friday: 8:30 AM  4:30 PM, Saturday: 9:00 AM  12:00 PM, Sunday: Closed"
ChIJGbCQLRGo9YgRCU-FTSebIxs,30307,doctor,Kids & Teens Primary Healthcare,33.8255031,-84.2564171,http://kidsandteenspc.com/,"2785 Lawrenceville Hwy # 207, Decatur, GA 30033, USA",https://maps.google.com/?cid=1955577256315539209,(770) 621-0245,"Monday: 8:30 AM  6:00 PM, Tuesday: 8:30 AM  4:30 PM, Wednesday: 8:30 AM  4:30 PM, Thursday: 8:30 AM  6:00 PM, Friday: 8:30 AM  4:30 PM, Saturday: 9:00 AM  12:00 PM, Sunday: Closed"
ChIJFXn_Gyye9YgRUO7O80nPUyM,30005,doctor,"Dr. Terence L. Moraczewski, MD",34.0693043,-84.2637761,http://www.northatlantaprimarycare.com/dr-terry-moraczewski.php,"3400 Old Milton Pkwy c270, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=2545606130924449360,(770) 442-1911,"Monday: 7:30 AM  5:00 PM, Tuesday: 7:30 AM  5:00 PM, Wednesday: 7:30 AM  5:00 PM, Thursday: 7:30 AM  5:00 PM, Friday: 7:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJFXn_Gyye9YgRlW0rj6E5trY,30005,doctor,"Dr. Thomas E. Bat, MD",34.069302,-84.26393,http://www.napc.md/dr-thomas-bat.php,"3400 Old Milton Pkwy, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=13165773926718729621,(770) 442-1911,
ChIJWeD1HgKq9YgRO9TNl_PbvDE,30368,doctor,"Lisa Welch, MD",33.7516478,-84.2646951,,"1290 Columbia Dr, Decatur, GA 30032, USA",https://maps.google.com/?cid=3583981242750456891,(404) 289-1952,
ChIJjU_tfd8J9YgRFrW64ngReM0,30340,doctor,Georgia Clinic,33.9054505,-84.2708763,http://www.gaclinicpc.com/,"5677 Buford Hwy NE, Doraville, GA 30340, USA",https://maps.google.com/?cid=14805602985878140182,(678) 547-1045,
ChIJP_1ZwH4H9YgRvstuJb345e8,30320,doctor,The Primary Care Center,33.79368,-84.274029,http://www.primarycarecenter.com/,"C, 2891 N Decatur Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=17286496235992042430,(404) 298-0008,"Monday: 9:00 AM  9:00 PM, Tuesday: 9:00 AM  9:00 PM, Wednesday: 9:00 AM  9:00 PM, Thursday: 9:00 AM  9:00 PM, Friday: 9:00 AM  9:00 PM, Saturday: 9:00 AM  9:00 PM, Sunday: 9:00 AM  6:00 PM"
ChIJP_1ZwH4H9YgRI3dcSb_T-U0,30021,doctor,Primary Care Center: Shikh Charanjit S MD,33.7936802,-84.2740293,,"2891 N Decatur Rd # C, Decatur, GA 30033, USA",https://maps.google.com/?cid=5618754828644415267,(404) 298-0008,
ChIJC-loeHkH9YgRHnkY2fYqzGI,31150,doctor,The Emory Clinic at Decatur,33.7926008,-84.2776955,http://www.emoryhealthcare.org/,"2801 N Decatur Rd #295, Decatur, GA 30030, USA",https://maps.google.com/?cid=7119112350658492702,(404) 778-6400,"Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJX8o5_e919YgRk7JemLmH3yw,30004,doctor,North Fulton Primary Care,34.097654,-84.2805648,,"4895 Windward Pkwy #202, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=3233452288670347923,(770) 475-0888,
ChIJW6tO4HAH9YgRjsDEU6lE9SU,30301,doctor,North Decatur Primary Care,33.7911021,-84.2830716,,"2675 N Decatur Rd #601, Decatur, GA 30033, USA",https://maps.google.com/?cid=2735167842743009422,(404) 501-2900,"Monday: 8:00 AM  4:30 PM, Tuesday: 8:00 AM  4:30 PM, Wednesday: 8:00 AM  4:30 PM, Thursday: 8:00 AM  4:30 PM, Friday: 8:00 AM  4:30 PM, Saturday: Closed, Sunday: Closed"
ChIJxcuhuL0K9YgRerVhdG6p-JU,30004,health,North Fulton Primary Care,34.0008549,-84.2835401,http://holcombbridge.nfultonphysicians.com/,"2612 Holcomb Bridge Rd, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=10806573597739562362,(770) 650-8980,
ChIJeX6DgzQI9YgRmqsKaTfe3D0,30305,doctor,Evergreen Primary Care PC,33.885087,-84.286109,,"2505 Chamblee Tucker Rd # 110, Atlanta, GA 30341, USA",https://maps.google.com/?cid=4457682060756822938,(770) 216-8499,
ChIJS8-rqb4A9YgR4YfvJplGZBE,30032,doctor,Dekalb Family Medicine,33.736562,-84.286358,http://www.dfmoc.com/,"1862 Candler Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=1253204219913013217,(404) 289-4556,"Monday: 8:30 AM  5:00 PM, Tuesday: 8:30 AM  5:00 PM, Wednesday: 8:30 AM  5:00 PM, Thursday: 8:30 AM  5:00 PM, Friday: 8:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJ9w_byeup9YgR56bKZxiWsVs,30301,health,Primary Care Chiropractic/Dr. Richard Morton,33.7710879,-84.2863744,http://www.primarydc.com/,"228 Weeks St, Decatur, GA 30030, USA",https://maps.google.com/?cid=6607227159893944039,(404) 377-2423,
ChIJZ49hkAwH9YgRD4ywDHUPbRc,30375,doctor,American CareSource Decatur,33.7923356,-84.2928928,http://americancaresource.com/market/atlanta/american-caresource-decatur/,"1418 Scott Blvd, Decatur, GA 30030, USA",https://maps.google.com/?cid=1688022430732291087,(404) 600-1000,"Monday: 8:00 AM  6:00 PM, Tuesday: 8:00 AM  6:00 PM, Wednesday: 8:00 AM  6:00 PM, Thursday: 8:00 AM  6:00 PM, Friday: 8:00 AM  6:00 PM, Saturday: 8:00 AM  6:00 PM, Sunday: 8:00 AM  6:00 PM"
ChIJhxHcuCIH9YgReNXB-hGM8Yo,30320,doctor,Ponce Primary Care,33.7754267,-84.3025214,http://www.ponceprimarycare.com/,"402 W Ponce de Leon Ave, Decatur, GA 30030, USA",https://maps.google.com/?cid=10011937455470663032,(404) 537-2521,"Monday: 7:30 AM  5:00 PM, Tuesday: 7:30 AM  5:00 PM, Wednesday: 7:30 AM  5:00 PM, Thursday: 7:30 AM  5:00 PM, Friday: 7:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJoyr02WAI9YgR3dVfaqkTBgw,30303,hospital,Children's Healthcare Primary Care Center,33.864402,-84.305755,http://www.choa.org/primarycarechamblee,"4166 Buford Hwy NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=866401596670465501,(404) 785-5437,"Monday: 11:00 AM  9:00 PM, Tuesday: 11:00 AM  9:00 PM, Wednesday: 11:00 AM  9:00 PM, Thursday: 11:00 AM  9:00 PM, Friday: 11:00 AM  9:00 PM, Saturday: 9:00 AM  9:00 PM, Sunday: 9:00 AM  9:00 PM"
ChIJCQjtF6p19YgRop25QjVCWhg,30004,doctor,Northside Primary Care,34.0683959,-84.3076305,http://www.northsideprimarycare.com/,"11820 Northfall Ln #1103, Alpharetta, GA 30009, USA",https://maps.google.com/?cid=1754787801334390178,(678) 867-0904,"Monday: 9:00 AM  5:00 PM, Tuesday: Closed, Wednesday: 9:00 AM  5:00 PM, Thursday: Closed, Friday: 9:00 AM  1:00 PM, Saturday: Closed, Sunday: Closed"
ChIJYR0avLQH9YgRSHR5iMRkMXs,30321,health,Toco Hills Primary Care,33.817204,-84.3110782,http://www.tocohillsprimarycare.com/,"2882 N Druid Hills Rd, Atlanta, GA 30329, United States",https://maps.google.com/?cid=8876987135789986888,(404) 665-4482,"Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJhzj_zoEJ9YgRnOgYGAUJ8Oc,30338,doctor,Georgia Clinic,33.9296545,-84.3111843,http://www.gaclinicpc.com/,"1861 Peeler Rd, Dunwoody, GA 30338, USA",https://maps.google.com/?cid=16712868134655682716,(770) 730-5800,
ChIJD66N19R09YgRahhJOjSGUFQ,30005,doctor,Peachtree Primary Care,34.022721,-84.314852,,"1570 Old Alabama Rd, Roswell, GA 30076, USA",https://maps.google.com/?cid=6075503456197089386,(770) 676-6838,
ChIJEwNGgvh09YgRaVSPG_afjfU,30005,doctor,Miller Todd MD,34.067814,-84.3193458,http://alpharettainternalmed.com/,"1380 Upper Hembree Rd, Roswell, GA 30076, USA",https://maps.google.com/?cid=17693974390381696105,(770) 475-2377,
ChIJv1mFt_sG9YgRgSddHklce4g,30301,health,Emory Healthcare Primary Care,33.7927969,-84.3193989,http://www.emoryhealthcare.org/internal-medicine-primary-care/locations-contacts/pc-1365-clifton.html,"1365 Clifton Rd Suite 1400, Atlanta, GA 30322, USA",https://maps.google.com/?cid=9834555680405399425,(404) 778-6920,
ChIJ-wstgfcG9YgRB-qBAaaZVk0,30332,doctor,"Paul Walter, M.D.",33.7925208,-84.3207398,http://www.emoryhealthcare.org/find_physician/physician_detail.jsp?physicianid=987,"1365 Clifton Rd, Atlanta, GA 30307, USA",https://maps.google.com/?cid=5572810527186479623,(404) 778-2700,
ChIJOSe5tUj-9IgRPfomEeDUxtg,30288,physiotherapist,Concentra Urgent Care,33.6389659,-84.321495,http://www.concentra.com/?utm_source=Yext&utm_medium=Listings&utm_campaign=Yext%20listing,"4223 GA-42, Conley, GA 30288, USA",https://maps.google.com/?cid=15620406416406673981,(404) 366-2900,"Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJl0jb7PN09YgR_nWkEHfd4kY,30009,doctor,North Fulton Primary Care: Healthcare Associates,34.0626147,-84.3216669,http://healthcareassociates.nfultonphysicians.com/,"2500 Hospital Blvd #340, Roswell, GA 30076, USA",https://maps.google.com/?cid=5107888430841624062,(770) 740-1753,"Monday: 8:00 AM  4:30 PM, Tuesday: 8:00 AM  4:30 PM, Wednesday: 8:00 AM  4:30 PM, Thursday: 8:00 AM  4:30 PM, Friday: 8:00 AM  4:30 PM, Saturday: Closed, Sunday: Closed"
ChIJ_QYM4_l09YgRmKWfvu87zR0,30075,doctor,North Fulton Internal Medicine,34.0626146,-84.321667,http://www.nfimg.org/,"2500 Hospital Blvd, Roswell, GA 30076, USA",https://maps.google.com/?cid=2147438498206950808,(770) 442-1111,
ChIJ-wstgfcG9YgRblGVsM4YNbU,30313,doctor,"Dr. Shabnam B. Shah, MD",33.7979566,-84.3226399,,"1525 Clifton Rd, Atlanta, GA 30329, USA",https://maps.google.com/?cid=13057369970635526510,(404) 778-2700,
ChIJ-wstgfcG9YgRxsSGFqTHx5Y,30322,doctor,"Dr. Sally A. West, MD",33.7979564,-84.322641,http://www.emoryhealthcare.org/heart-center-atlanta/index.html,"1525 Clifton Rd, Atlanta, GA 30322, USA",https://maps.google.com/?cid=10864872133621105862,(404) 778-2700,
ChIJ-wstgfcG9YgRpgqxslRIdJE,30301,doctor,"Dr. Jason Higdon, MD",33.7979571,-84.3226425,,"1525 Clifton Road North East, Atlanta, GA 30322, Druid Hills, GA 30329, USA",https://maps.google.com/?cid=10481081761410386598,(404) 778-2050,
ChIJ-wstgfcG9YgRWugk4qGHWqM,30301,doctor,Emory University-Primary Care: Piercefield Dayne D MD,33.7993821,-84.3233106,http://www.emoryhealthcare.org/internal-medicine-primary-care/index.html,"790 Clifton Heights Ln NE, Atlanta, GA 30322, USA",https://maps.google.com/?cid=11770869705439766618,(404) 778-2700,
ChIJl0jb7PN09YgRMyUO3FZY6qk,30075,doctor,North Fulton Health Care,34.060675,-84.329167,,"1155 Hembree Rd # 210, Roswell, GA 30076, USA",https://maps.google.com/?cid=12243695667042460979,(770) 740-1753,
ChIJQVw0P7F09YgRDCrLJNrjDDw,30076,school,Primary Preparatory Learning Center,34.0342212,-84.3310702,,"1520 Warsaw Rd, Roswell, GA 30076, USA",https://maps.google.com/?cid=4327083868055874060,(770) 642-1777,"Monday: 6:00 AM  12:00 AM, Tuesday: 6:00 AM  12:00 AM, Wednesday: 6:00 AM  12:00 AM, Thursday: 6:00 AM  12:00 AM, Friday: 6:00 AM  6:00 PM, Saturday: Closed, Sunday: 6:00 AM  12:00 AM"
ChIJI9KKgGEG9YgRhU1vrkMLqSQ,30301,doctor,Druid Hills Primary Care: Dr. Joseph Smiddy,33.8034962,-84.3384949,http://www.joesmiddymd.com/,"1700 Briarcliff Rd NE, Atlanta, GA 30306, USA",https://maps.google.com/?cid=2641655041746750853,(404) 228-2648,"Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 9:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJqYBp1xMG9YgREw6srYHBPuY,30329,doctor,Personalized Primary Care Atlanta,33.8288485,-84.3404962,http://www.ppcatl.com/,"57 Executive Park S #390, Atlanta, GA 30329, USA",https://maps.google.com/?cid=16590910839988162067,(404) 997-6790,"Monday: 8:30 AM  5:00 PM, Tuesday: 8:30 AM  5:00 PM, Wednesday: 8:30 AM  5:00 PM, Thursday: 8:30 AM  5:00 PM, Friday: 8:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJDe3C1hMG9YgR2mIO10f3o5s,30303,doctor,Mavromatis Juliet Kott MD,33.8289603,-84.3405737,http://www.ppcatl.com/,"57 Executive Park S #390, Atlanta, GA 30324, USA",https://maps.google.com/?cid=11215079385005449946,(404) 997-6790,
ChIJHUgd36R09YgRHDW1ITv2CdY,30004,hospital,Smart Primary Care,34.0387026,-84.3462691,,"540 E Crossville Rd, Roswell, GA 30075, USA",https://maps.google.com/?cid=15423129132736001308,(770) 872-0877,
ChIJAzJsIkwJ9YgR2rigP76CgjU,30326,doctor,North Atlanta Primary Care,33.9202415,-84.3496107,http://www.napc.md/,"1150 Hammond Dr NE, Atlanta, GA 30328, USA",https://maps.google.com/?cid=3855787984605460698,(770) 442-1911,"Monday: 7:30 AM  5:00 PM, Tuesday: 7:30 AM  5:00 PM, Wednesday: 7:30 AM  5:00 PM, Thursday: 7:30 AM  5:00 PM, Friday: 7:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJLfNgSgIM9YgRti5RhLVZ2YU,31156,doctor,"Dr. Karen M. Helland, MD",33.9198383,-84.349827,http://www.napc.md/,"1150 Hammond Dr NE #310, Atlanta, GA 30328, USA",https://maps.google.com/?cid=9644838713134493366,(770) 442-1911,"Monday: 7:30 AM  5:00 PM, Tuesday: 7:30 AM  5:00 PM, Wednesday: 7:30 AM  5:00 PM, Thursday: 7:30 AM  5:00 PM, Friday: 7:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJQQ6k-zQJ9YgRifUYh8X8WXQ,30326,doctor,Atlanta Cardiology & Primary,33.9103078,-84.3502984,http://acpcpc.com/meet-our-physicians.html,"5673 Peachtree Dunwoody Rd, Atlanta, GA 30342, USA",https://maps.google.com/?cid=8384010106632205705,(404) 296-1130,
ChIJUzwxTHYG9YgRJzKQJXJumeo,30301,hospital,Intown Primary Care,33.8156753,-84.3523446,http://www.intownprimarycare.com/,"2215 Cheshire Bridge Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=16904664112847401511,(404) 541-0944,"Monday: 8:30 AM  7:00 PM, Tuesday: 8:30 AM  7:00 PM, Wednesday: 8:30 AM  7:00 PM, Thursday: 8:30 AM  7:00 PM, Friday: 8:30 AM  4:00 PM, Saturday: 9:00 AM  3:00 PM, Sunday: 11:00 AM  3:00 PM"
ChIJfTH54DQJ9YgRJ-bqmyGLNo8,30305,doctor,"Dr. Lonnie Herzog, MD",33.909505,-84.3529078,http://www.pcpatl.com/ThePhysicians.html#herzog,"5670 Peachtree Dunwoody Rd #1200, Atlanta, GA 30342, USA",https://maps.google.com/?cid=10319588572632114727,(404) 255-9100,
ChIJwc_uzDQJ9YgRderXnPxPYHs,30342,hospital,Northside Primary Care,33.9088758,-84.3540806,http://www.northside.com/,"1000 Johnson Ferry Rd NE, Atlanta, GA 30342, USA",https://maps.google.com/?cid=8890193610811107957,(404) 851-8000,
ChIJXTU4yIlz9YgRuxCqeXowccE,30004,doctor,Bianco Primary Care,34.0827853,-84.3554472,http://www.biancoprimarycare.com/,"12315 Crabapple Rd #108, Alpharetta, GA 30004, USA",https://maps.google.com/?cid=13938975624273727675,(678) 254-2333,"Monday: 9:00 AM  4:00 PM, Tuesday: 9:00 AM  4:00 PM, Wednesday: 9:00 AM  4:00 PM, Thursday: 9:00 AM  4:00 PM, Friday: 9:00 AM  12:00 PM, Saturday: Closed, Sunday: Closed"
ChIJpyfjyckO9YgRmy9RVNPPyCg,30325,doctor,Perimeter Primary Care,33.9163757,-84.3597533,http://www.ppcare.com/,"5885 Glenridge Dr #200, Atlanta, GA 30328, USA",https://maps.google.com/?cid=2938827263418904475,(770) 391-0552,"Monday: 7:30 AM  3:30 PM, Tuesday: 7:30 AM  3:30 PM, Wednesday: 7:30 AM  3:30 PM, Thursday: 7:30 AM  3:30 PM, Friday: 7:30 AM  3:30 PM, Saturday: Closed, Sunday: Closed"
ChIJV0mHMCz89IgRpdD7fxnyek8,30320,park,Physicians At Forest Park,33.61865,-84.36155,,"871 Forest Pkwy, Forest Park, GA 30297, USA",https://maps.google.com/?cid=5727156067490320549,(404) 608-4979,
ChIJ8SwXHa8O9YgRkQjN0vVBdS4,30305,dentist,Alliance Primary Care,33.9281707,-84.3619699,http://www.allianceprimarycare.net/,"755 Mount Vernon Hwy NE # 120, Atlanta, GA 30328, USA",https://maps.google.com/?cid=3347654422079277201,(404) 851-0029,"Monday: 8:00 AM  4:30 PM, Tuesday: 8:00 AM  4:30 PM, Wednesday: 8:00 AM  4:30 PM, Thursday: 8:00 AM  4:30 PM, Friday: 8:00 AM  2:30 PM, Saturday: Closed, Sunday: Closed"
ChIJa93a8xkE9YgR1Svt4NeXmks,30303,doctor,"Dr. Scott B. Parry, DO",33.7744662,-84.3641736,http://intownprimarycare.com/about/,"730 Ponce De Leon Pl NE, Atlanta, GA 30306, USA",https://maps.google.com/?cid=5447833652705438677,(404) 541-0944,"Monday: 8:30 AM  4:30 PM, Tuesday: 8:30 AM  4:30 PM, Wednesday: 8:30 AM  4:30 PM, Thursday: 8:30 AM  4:30 PM, Friday: 8:30 AM  4:00 PM, Saturday: 9:00 AM  3:00 PM, Sunday: 11:00 AM  3:00 PM"
ChIJefsSIRoE9YgR0ke0fmrEyoU,30301,doctor,Intown Primary Care,33.774459,-84.3641741,http://www.intownprimarycare.com/,"730 Ponce De Leon Place, Atlanta, GA 30306, USA",https://maps.google.com/?cid=9640733914011289554,(404) 541-0944,"Monday: 8:30 AM  7:00 PM, Tuesday: 8:30 AM  7:00 PM, Wednesday: 8:30 AM  7:00 PM, Thursday: 8:30 AM  7:00 PM, Friday: 8:30 AM  4:00 PM, Saturday: 9:00 AM  3:00 PM, Sunday: 11:00 AM  3:00 PM"
ChIJZfGd-vMF9YgRzfn40AoHA5M,31150,hospital,Piedmont Minor Emergency Clinic,33.8242463,-84.3667604,http://piedmontminor.com/,"2521 Piedmont Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=10593318491542583757,(404) 237-1755,
ChIJVVVVVSEP9YgRvlqzqcXWGw4,30342,doctor,Primary Care Physicians,33.8856615,-84.3699767,,"Atlanta, GA 30342, USA",https://maps.google.com/?cid=1016642285346183870,(404) 256-3901,
ChIJZfGd-vMF9YgRTDsxaGrBjvE,30305,health,Piedmont Minor,33.8406593,-84.3705284,http://piedmontminor.com/,"3108 Piedmont Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=17406062272592296780,(770) 981-4908,
ChIJsQsxhgsE9YgR1ieCr4dfiuQ,30301,doctor,Primary Care Specialists,33.762333,-84.371516,,"285 Boulevard NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=16468080023803406294,(404) 524-8950,
ChIJsQsxhgsE9YgR_a_d5SaUy20,30303,doctor,Physician Care Centers of Atlanta: Shelton Courtney & Joel Isom MD,33.762645,-84.371594,,"Medical Office Building A, 285 Boulevard NE #435, Atlanta, GA 30312, USA",https://maps.google.com/?cid=7911580065192587261,(404) 222-9914,"Monday: 8:30 AM  5:00 PM, Tuesday: 8:30 AM  5:00 PM, Wednesday: 8:30 AM  5:00 PM, Thursday: 8:30 AM  5:00 PM, Friday: 8:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
ChIJsQsxhgsE9YgRT6E4uMmgPvA,30312,doctor,Atlanta Primary Care Center: Bennett Cecil MD,33.7626661,-84.3717,,"285 Boulevard NE #435, Atlanta, GA 30312, USA",https://maps.google.com/?cid=17311450805898355023,(404) 524-8958,
ChIJy3cOFfMF9YgRSjRf_tkZ8Nk,30305,doctor,"Dr. Howard S. Yager, MD",33.8398054,-84.3738855,http://www.howardyagermd.com/,"3109 E Shadowlawn Ave NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=15704080324707169354,(404) 261-1165,
